filename,data
img_1001.jpg,APRL_003,Women's Abaya Dress,original,,Adults,L,Crepe,Mid-Range,Full-length garment,Smooth fabric,Female,Brown,Full sleeves,"casual, everyday, religious events","hourglass, pear, apple, inverted triangle, rectangle","oval, round","tan, olive, fair, light","warm, neutral"
img_1002.jpg,APRL_001,Women's Embroidered Kaftan Abaya,traditional,,Adults,L,Rayon Blend,Mid-Range,Dress,"Smooth fabric, Embroidery",Female,Olive Green,Full sleeves,"casual, formal, religious, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1003.jpg,APRL_001,Women's Anarkali Suit,traditional,,Adults,M,Faux Georgette,Mid-Range,Gown/Full Suit,"Smooth fabric, Embellished, Sequin work, Embroidery",Female,"Black with Gold Embellishments",Full sleeves,"party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1004.jpg,APRL_001,Women's Embroidered Kurta Set,traditional,Adults,M,Georgette Blend,Mid-Range,"Top wear and bottom wear","Flowy fabric, Embroidered dots, Sheer sleeves, Layered hem",Female,Fuchsia,3/4 sleeves,"festive, party, casual","rectangle, pear, hourglass, apple","oval, round, heart","fair, light, tan, olive",neutral,cool
img_1005.jpg,APRL_003,Men's Embroidered Kurta Pyjama Set,traditional,,Adults,L,Silk Blend,Mid-Range,Top wear and bottom wear,"Smooth fabric, Woven pattern, Embroidery, Mirror work",Male,Light Green,Full sleeves,"casual, festive, party, wedding","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","fair, light, olive, tan","neutral, cool, warm"
img_1006.jpg,APRL_001,Women's Abaya,modest,,Adults,M,Polyester Blend,Mid-Range,Full-length Dress,"Smooth fabric, Ruffles",Female,"Black, Grey, Pink (Hijab)","Full sleeves, Ruffled cuffs","Casual, Religious, Semi-formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1007.jpg,APRL_001,Men's Kurta,traditional,,Adults,L,Cotton Blend,Mid-Range,Top wear,"Textured fabric, Geometric pattern",Male,Maroon,Full sleeves,"casual, party, wedding, festive","rectangle, inverted triangle, apple","oval, round, square","tan, olive, dark, fair, light","warm, neutral"
img_1008.jpg,APRL_001,Printed Kurta Set with Dupatta and Pants,printed_ethnic_wear,,Adults,N/A,"Cotton Blend, Georgette",Mid-Range,"Top wear, Bottom wear","Smooth fabric, Printed, Sheer",Female,"Red, Off-white, Multi-color",Three-quarter sleeves,"casual, festive, party, semi-formal","apple, rectangle, pear, hourglass, inverted triangle","oval, round, heart, square","fair, light, tan, olive","warm, neutral"
img_1009.jpg,APRL_003,Embroidered Salwar Suit,traditional,N/A,Adults,L,Silk Blend,Mid-Range,Full Suit,"Smooth fabric, Intricate embroidery",Female,"Mustard Yellow, Pink, White",Full sleeves,"casual, party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light","warm, neutral"
img_1010.jpg,APRL_001,Men's Thobe,Full length image of a man wearing a white thobe,,Adults,L,Cotton Blend,Mid-Range,Full body wear,Smooth fabric,Male,White,Full sleeves,"casual, formal, religious, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light",neutral
img_1011.jpg,APRL_001,Patiala Salwar Suit,traditional,Provided_Image,Adults,M,Georgette, Art Silk Blend,Mid-Range,Suit Set,"Smooth fabric, Sheer, Embroidered, Tassels",Female,"Black, Multi-color",Full sleeves,"festive, party, wedding, casual","rectangle, inverted triangle, pear","oval, round, square","tan, olive, fair, light","warm, neutral, cool"
img_1012.jpg,APRL_001,Embroidered Anarkali Gown,ethnic wear,N/A,Adults,M,"Georgette, Net, Embroidery",Mid-Range,Gown,"Embroidered, Sheer, Flowing",Female,Off-white,Full sleeves,"wedding, festive, party, ceremonial, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1013.jpg,APRL_001,Peach Embroidered Kurta Sharara Set with Dupatta,Traditional,,Adults,M,Faux Georgette,Mid-Range,"Top wear, Bottom wear, Dupatta","Embroidered, Flowy, Soft",Female,Peach,3/4th sleeves,"casual, party, festive, wedding","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1014.jpg,APRL_001,Women's Embroidered Kaftan Dress,Casual Ethnic,,Adults,Free Size,Georgette Blend,Mid-Range,Dress,"Smooth, Flowy, Embroidered neckline",Female,"Cream, Turquoise, Gold",Kaftan Sleeves,"casual, resort wear, festive occasions, beach parties","apple, rectangle, pear, inverted triangle","oval, round, heart","fair, light, tan, olive, dark","warm, neutral, cool"
img_1015.jpg,APRL_001,Women's Embellished Kaftan,traditional,,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Flowy, Embroidery",Female,Hot Pink,Batwing sleeves,"casual, party, festive, beach wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","tan, olive, dark, fair, light","cool, neutral, warm"
img_1016.jpg,APRL_001,Embellished Kaftan Gown,traditional,,Adults,M,"Chiffon Blend, Embellished",High-Range,Gown,"Smooth fabric, Heavy Embroidery, Beaded, Shimmering",Female,"Beige, Maroon, Silver","Full sleeves, Bell sleeves","Wedding, Formal, Party, Festive, Engagement","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1017.jpg,APRL_001,Black Leggings,full_body_shot,,Adults,"S, M, L, XL","Cotton Blend, Spandex, Polyester",Mid-Range,Bottom wear,Smooth fabric,Female,Black,N/A,"casual, workout, lounge_wear","hourglass, pear, apple, inverted triangle, rectangle",N/A,"ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1018.jpg,APRL_001,Men's Light Blue Ripped Skinny Jeans,,,"Adults",N/A,"Denim (Cotton Blend)","Mid-Range","Bottom wear","Distressed, Ripped, Faded, Twill weave","Male","Light Blue",N/A,"Casual, Streetwear, Everyday wear","rectangle, inverted triangle, pear",N/A,"dark, tan, olive, fair, light","warm, neutral, cool"
APRL_002,Men's Plaid Flannel Shirt,,,"Adults",N/A,"Cotton Flannel","Mid-Range","Top wear","Woven, Checked pattern, Soft","Male","White, Blue, Black","Long sleeves","Casual, Everyday wear","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
APRL_003,Men's White Crew Neck T-shirt,,,"Adults",N/A,"Cotton","Low-Range","Top wear","Smooth knit","Male","White","Short sleeves","Casual, Everyday wear, Layering","rectangle, inverted triangle, pear, apple","oval, round, square, rectangular, heart, diamond","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1019.jpg,APRL_001,Embroidered Kaftan Gown,traditional,N/A,Adults,L,Faux Georgette,Mid-Range,Dress/Gown,"Smooth fabric, Heavy embroidery, Embellishments",Female,Magenta,Full sleeves,"party, wedding, festive, formal, evening wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive","cool, neutral, warm"
img_1020.jpg,APRL_003,Embellished Abaya Dress,original,,Adults,L,Chiffon Blend,Mid-Range,Dress,"Smooth fabric, Intricate embroidery, Embellished",Female,"Black, Gold, White/Silver",Full sleeves,"party, wedding, formal, festive, special occasion","hourglass, pear, apple, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1021.jpg,APRL_001,Women's Embroidered Abaya,traditional,Adults,L,Crepe,Mid-Range,Dress,"Smooth fabric, Embroidery",Female,Maroon,Full sleeves,"casual, religious, party, formal","rectangle, pear, apple, inverted triangle, hourglass","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1022.jpg,APRL_001,Women's Abaya,traditional,,Adults,M,Polyester Blend,Mid-Range,Dress,"Smooth fabric, Voluminous bishop sleeves, Buttoned cuffs",Female,Dark Olive Green,Bishop sleeves,"casual, religious, formal, festive","pear, apple, rectangle, hourglass","oval, round, heart, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1023.jpg,APRL_001,Lehenga Choli,traditional,N/A,Adults,M,Net Blend,Mid-Range,High-Range,Top wear,Bottom wear,"Embroidered, Sequin, Flowy",Female,"Yellow, Black, Gold, Silver",Half sleeves,"Wedding, Party, Festive, Formal","hourglass, pear, rectangle, inverted triangle","oval, round, heart","fair, light, tan, olive",warm,neutral
img_1024.jpg,APRL_001,Embroidered Kurta Set,traditional,Provided in prompt,Adults,M,Silk Blend,High-Range,"Kurta (Top wear), Pants (Bottom wear)","Smooth fabric, Intricate Zari and Mirror Embroidery, Sheer accents",Female,"Rust, Silver",Full sleeves,"Festive, Party, Wedding, Formal, Seasonal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1025.jpg,APRL_001,Mens Kurta Set,traditional,,Adults,L,Silk Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Subtle sheen, Woven dots, Mirror work, Embroidery",Male,"Off-White, Cream, Gold accents",Full sleeves,"Casual, Party, Wedding, Festive, Semi-Formal","rectangle, inverted triangle, apple","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1026.jpg,APRL_001,Women's Tunic Dress,casual,,Adults,M,Cotton Blend,Mid-Range,Top wear (tunic dress),"Smooth fabric, Jersey knit",Female,"Grey, Black",Full sleeves,"casual, everyday, activewear","rectangle, apple, pear","oval, round, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
