filename,data
img_751.jpg,APRL_001,Men's Thobe,traditional,,Adults,L,Cotton Blend,Mid-Range,Top wear,Smooth fabric,Male,White,Full sleeves,"casual, religious, festive, everyday","rectangle, inverted triangle, apple, pear","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_752.jpg,APRL_001,Salwar Kameez,traditional,N/A,Adults,L,Georgette Blend,Mid-Range,"Full Set (Top, Bottom, Dupatta)","Smooth fabric, Embroidery",Female,Maroon,Three-quarter sleeves,"casual, party, wedding, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_753.jpg,APRL_001,Embroidered Anarkali Gown,Full length photo,,Adults,Not specified,Georgette Blend,High-Range,Full outfit,"Embroidered, Sequin work, Flowy",Female,Olive Green,Full sleeves,"Wedding, Party, Festival, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark","warm, neutral"
img_754.jpg,APRL_003,Women's Embroidered Sharara Suit,traditional,,Adults,M,Georgette Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery, Tiered ruffles",Female,Teal Blue,3/4 Sleeves,"casual, party, festive, wedding, semi-formal","hourglass, pear, rectangle, apple","oval, round, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral"
img_755.jpg,APRL_001,Women's Kaftan Dress,Full Outfit,N/A,Adults,Free Size,Georgette,Mid-Range,Dress,"Smooth fabric, Heavy beadwork, Embroidery",Female,Coral,Batwing sleeves,"party, festive, casual, evening, traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_756.jpg,APRL_003,Embroidered Kaftan Gown,Kaftan,original image,Adults,Free Size,Georgette Blend,Mid-Range,Full length dress,"Smooth fabric, Heavy embroidery",Female,Dark Green,Batwing sleeves,"party, wedding, festive, formal, special occasions","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_757.jpg,APRL_001,Women's Kaftan Abaya,main_image,N/A,Adults,Free Size,"Chiffon, Crepe, Gold thread",Mid-Range,Dress/Full-length garment,"Sheer, Smooth fabric, Embroidery, Embellished",Female,"Royal Blue, White, Gold","Full sleeves, Batwing sleeves","casual, party, formal, festive, wedding, religious","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_758.jpg,APRL_001,Embellished Kaftan Dress,traditional,,Adults,One Size,Chiffon Blend,Mid-Range,Full length dress,"Smooth fabric, Heavy embroidery, Beadwork, Goldwork",Female,"Aqua, Gold, Purple, White",Full sleeves,"party, festive, wedding, special occasion, cultural event","hourglass, pear, apple, inverted triangle, rectangle","oval, square, heart, diamond, rectangular","fair, light, tan, olive, dark, ebony","warm, neutral, cool"
img_759.jpg,APRL_001,Women's White Short Sleeve T-shirt,"Plain white tee, women's casual top",N/A,Adults,L,Cotton Blend,Low-Mid Range,Top wear,"Smooth fabric, ribbed knit",Female,White,Short sleeves,"casual, everyday, layering","rectangle, pear, inverted triangle, apple","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
APRL_002,Women's Beige Wide-Leg Trousers,"Wide-leg pants, women's casual trousers",N/A,Adults,L,Polyester Blend,Mid-Range,Bottom wear,"Smooth fabric, soft drape",Female,Beige,N/A,"casual, smart casual, work, everyday","pear, rectangle, hourglass, inverted triangle",N/A,"dark, tan, olive, fair, light","warm, neutral"
