filename,data
img_501.jpg,APRL_001,Embroidered Kaftan Gown,main image,Provided in prompt,Adults,M,Georgette with Embroidery,High-Range,Full-length dress,"Smooth fabric, heavy embroidery, embellished",Female,"Green (Emerald), Gold",Full sleeves,"party, wedding, festive, formal, traditional events","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_502.jpg,APRL_003,Women's High-Waisted Wide-Leg Trousers,white_trousers_main,Modern Formal,Adults,L,Polyester Blend,Mid-Range,Bottom wear,"Smooth fabric, Pleated, Structured",Female,Off-white,N/A,"Business casual, Office wear, Formal, Evening","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_503.jpg,APRL_001,Men's Kurta with Nehru Jacket,traditional,provided_image_url,Adults,L,Silk Blend,Mid-Range,Top wear,"Textured, Subtle sheen",Male,"Red, Dark Green",Full sleeves,"festive, wedding, party, traditional, formal","rectangle, inverted triangle, apple","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral"
img_504.jpg,APRL_001,Women's Abaya Dress,traditional,Adults,Free Size,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Embroidered",Female,"White, Black",Full sleeves,"casual, formal, party, wedding, religious, seasonal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_505.jpg,APRL_001,Women's Blouse,original,,Adults,,Cotton Blend,Mid-Range,Top wear,Smooth fabric,Female,Magenta,Sleeveless,"casual, party, wedding, festive","hourglass, rectangle, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","cool, neutral, warm"
img_506.jpg,APRL_003,Women's Black Embroidered Ruffled Abaya,Black_Embroidered_Ruffled_Abaya,,Adults,Free Size,"Polyester Blend, Lace",Mid-Range,Full Length Dress/Robe,"Smooth fabric, Embroidered, Ruffled, Flowy",Female,Black,Long flared with ruffles,"casual, party, formal, special occasions, modest wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_507.jpg,APRL_001,Embroidered Abaya Gown,traditional,,Adults,M,Faux Georgette,Mid-Range,Full-length dress,"Smooth fabric, Intricate floral embroidery",Female,"Dark Brown, Gold",Full sleeves,"Casual, Formal, Festive, Special Occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark, ebony","warm, neutral, cool"
img_508.jpg,APRL_001,Lehenga Choli,traditional,traditional,Adults,M,"Silk Blend, Net",High-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery, Mirror work, Net",Female,"Grey, Gold",Short sleeves,"Wedding, Party, Festival, Engagement, Reception","hourglass, pear, inverted triangle, rectangle, apple","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_509.jpg,APRL_003,Men's Dress Pants,Formal,Adults,L,Polyester Blend,Mid-Range,Bottom wear,Smooth fabric,Male,Black,N/A,"formal, business, party, casual","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_510.jpg,APRL_001,Men's Kurta,traditional,N/A,Adults,L,Cotton Blend,Mid-Range,Top wear,"Smooth fabric, Mirror work",Male,Teal,Full sleeves,"casual, party, wedding, festive, formal","rectangle, inverted triangle, apple","oval, round, square","tan, olive, fair, light","cool, neutral"
img_511.jpg,APRL_001,Men's Denim Shirt,casual,NA,Adults,L,Denim,Mid-Range,Top wear,"Denim texture, smooth",Male,Navy Blue,Full sleeves,"casual, daily wear, semi-casual","rectangle, inverted triangle","oval, round, square, rectangular","fair, light, tan, olive","warm, neutral, cool"
img_512.jpg,APRL_001,Men's Thobe/Kaftan,original,N/A,Adults,Regular,Cotton Blend,Mid-Range,Full-length garment,Smooth fabric,Male,Khaki,Short sleeves,"Casual, Traditional, Religious","rectangle, inverted triangle, apple, pear, hourglass","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark, ebony","warm, neutral"
img_513.jpg,APRL_001,Women's Abaya,abaya_dusty_pink_floral_embroidery.jpg,N/A,Adults,N/A,Georgette,Mid-Range,Full-length dress,"Smooth fabric, Floral embroidery",Female,Dusty Pink,"Batwing sleeves, Full sleeves","casual, daily wear, religious gatherings, semi-formal, festive","rectangle, inverted triangle, apple, pear","oval, round, square","ebony, dark, tan, olive, fair, light","neutral, cool"
img_515.jpg,APRL_001,Embroidered Palazzo Suit with Dupatta,https://i.ibb.co/h7g4P8z/s-l1600.jpg,https://i.ibb.co/h7g4P8z/s-l1600.jpg,Adults,M,Faux Georgette,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Intricate embroidery, Embellishments",Female,"Navy Blue, Gold",Full sleeves,"festive, party, wedding, formal, occasional, casual","rectangle, pear, hourglass, apple, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_516.jpg,APRL_003,Patiala Salwar Suit,traditional,Adults,L,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery",Female,Lavender,3/4 sleeves,"casual, festive, party, ethnic wear, semi-formal","hourglass, pear, rectangle, inverted triangle","oval, round, square, heart","fair, light, tan, olive, dark","cool, neutral"
img_517.jpg,APRL_001,Women's Anarkali Suit with Dupatta,Traditional,Adults,M,Georgette Blend,Mid-Range,Suit Set,"Smooth fabric, Flowy, Embroidery",Female,Black,Sleeveless,"Party, Wedding, Festive, Casual (dressy)","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_518.jpg,APRL_001,Embroidered Peplum Sharara Suit,main_image,N/A,Adults,M,Georgette Blend,High-End,Full ethnic suit,"Intricate silver embroidery, sequin embellishments, smooth flowy fabric, pleated bottom",Female,Deep Pink,Full sleeves,"festive, wedding, party, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_519.jpg,APRL_001,Embroidered Kaftan Dress,traditional,Adults,L,Faux Georgette,Mid-Range,Dress,"Smooth fabric, Embellishment, Gold embroidery, Beaded detailing",Female,"Emerald Green, Gold","Batwing sleeves, Full sleeves","festive, party, wedding, special occasions","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark, ebony","cool, neutral, warm"
