filename,data
img_1_1.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,traditional,n/a,Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery, Woven pattern",Female,Pink,Full sleeves,"casual, festive, party, wedding","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1_2.jpg,APRL_003,Velvet Embellished Kaftan,"traditional, formal, party",,Adults,Free Size,Velvet,High-End,Full-length attire,"Smooth, Soft, Shimmering",Female,Green,Full sleeves,"party, formal, wedding, gala, festive, special occasions","rectangle, apple, pear, hourglass, inverted triangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1_3.jpg,APRL_001,Men's Checked Shirt,original image,N/A,Adults,L,Cotton Blend,Mid-Range,Top wear,"Smooth fabric, Checked pattern",Male,"Dark Maroon with white and red checks",3/4 sleeves,"casual, semi-formal, daily wear","rectangle, inverted triangle, apple, pear","oval, round, square, heart, rectangular","fair, light, olive, tan","warm, neutral"
img_1.jpg,APRL_003,Mens Sherwani Set,styled_outfit,,Adults,L,Silk Blend,High-Range,"Top wear, Bottom wear","Textured zigzag pattern, Smooth fabric",Male,"White, Yellow",Full sleeves,"wedding, party, formal, festive","rectangle, inverted triangle, apple","oval, round, square","fair, light, tan, olive","warm, neutral"
img_6.jpg,APRL_001,Women's Modest Swimwear,modest swimwear,Provided Image,Adults,M,"Polyester Blend, Spandex",Mid-Range,Swimsuit set,"Smooth fabric, Stretchy, Embroidery",Female,"Maroon, White",Full sleeves,"Swimming, Beach, Pool, Water Sports","rectangle, apple, pear, inverted triangle","oval, heart, round","fair, light, tan, olive, dark","warm, neutral, cool"
img_8.jpg,APRL_001,Jilbab with integrated Niqab,main_image.jpg,https://example.com/image.jpg,Adults,L,Polyester Blend,Mid-Range,Full body wear,"Smooth fabric, Flowing",Female,Teal,Long sleeves,"casual, religious, modest fashion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, olive, tan","cool, neutral"
img_10.jpg,ARPL_001,Women's Sharara Suit,traditional,provided_image_url,Adults,M,Georgette Blend,High-Range,Full Outfit,"Smooth fabric, Intricate embroidery, Embellished, Flowy",Female,"Purple, Yellow, Pink, Gold",Full sleeves,"Wedding, Festive, Party, Formal, Seasonal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_12.jpg,APRL_001,Men's Thobe/Jubba,traditional,Not available,Adults,L,Polyester Blend,Mid-Range,Full-body garment,"Smooth fabric, Embroidered neckline",Male,"White, Dark Grey trim",Half sleeves,"casual, religious, festive, formal","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
APRL_002,Men's Thobe/Jubba,traditional,Not available,Adults,L,Polyester Blend,Mid-Range,Full-body garment,"Smooth fabric, Embroidered neckline",Male,"Grey, Dark Grey trim",Half sleeves,"casual, religious, festive, formal","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_13.jpg,APRL_001,Women's Printed Kaftan Dress,main_image,Adults,Free Size,Polyester Blend,Mid-Range,Dress,"Smooth fabric, Abstract print, Flowy",Female,Multi-color,"Wide Kaftan sleeves","casual, resort wear, beachwear, summer party","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark","warm, neutral, cool"
img_14.jpg,APRL_003,Men's Bandhgala Jacket with Trousers,Traditional,N/A,Adults,N/A,"Brocade, Cotton Blend",High-End,"Top wear, Bottom wear","Textured pattern (Jacket), Smooth (Trousers)",Male,"Teal, White",Full sleeves,"formal, party, wedding, traditional","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","dark, tan, olive, fair, light","cool, neutral, warm"
img_19.jpg,APRL_001,Embroidered Abaya,traditional,,Adults,Multiple sizes,Crepe,Mid-Range,Full-length garment,"Smooth fabric, Embroidery",Female,Burgundy,Full sleeves,"casual, formal, religious, festive, party","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_22.jpg,APRL_001,Women's Leopard Print Maxi Dress,"original, cropped",N/A,Adults,Standard,Chiffon Blend,Mid-Range,Dress,"Smooth, Flowy, Leopard print",Female,"Blue, White, Black",Full, Flared sleeves,"Casual, Semi-formal, Cultural","hourglass, pear, rectangle, apple","oval, round, heart","fair, light, tan, olive","cool, neutral"
img_30.jpg,APRL_001,Women's Abstract Print Co-ord Set,Abstract Print,Adults,M,Polyester Blend,Mid-Range,Co-ord Set (Top & Bottom),"Smooth, Printed",Female,"White, Black","Short sleeves, Ruffled sleeves","Casual, Brunch, Summer, Resort Wear, Semi-formal","rectangle, hourglass, pear, apple, inverted triangle","oval, rectangular, diamond","fair, light, tan, olive, dark, ebony","warm, neutral, cool"
img_34.jpg,APRL_001,Men's Ethnic Waistcoat with Kurta Pyjama,main_image,,Adults,L,"Silk Blend, Cotton Blend",Mid-Range,Top wear,"Textured fabric (waistcoat), Smooth fabric (kurta), Geometric Embroidery (on sleeves)",Male,"Peach, Black",Full sleeves,"Festive, Wedding, Party, Formal","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","dark, tan, olive, fair, light","warm, neutral"
img_35.jpg,APRL_001,Women's Hooded Denim Abaya,full_body_denim_abaya.jpg,not_available,Adult,L,"Denim, Cotton Blend",Mid-Range,Top wear,"Smooth fabric, Denim texture",Female,"Navy Blue, Grey",Full sleeves,"Casual, Daily Wear, Outdoor","hourglass, pear, apple, inverted triangle, rectangle","oval, round, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_39.jpg,APRL_001,Full-length Niqab Abaya,Traditional Islamic modest wear,Adults,Free Size,Polyester Blend,Mid-Range,Full-body wear,"Smooth fabric, Draped",Female,Black,Full sleeves,"Religious, Daily wear, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_43.jpg,APRL_001,Men's Thobe,original,N/A,Adults,L,Cotton Blend,Mid-Range,Full length garment,"Smooth fabric, Embroidery",Male,Grey,Three-quarter sleeves,"casual, traditional, religious","rectangle, inverted triangle, apple, pear, hourglass","oval, round, square, heart","ebony, dark, tan, olive, fair, light","neutral, cool"
img_44.jpg,APRL_003,Kaftan Dress,Geometric Print Dress,N/A,Adults,Free Size,Silk Blend,Luxury,Dress,"Smooth fabric, Geometric patterns, Vibrant color blocking",Female,"Black, Cream, Pink, Green, Red, Lavender",Wide sleeves elbow-length,"Casual, Resort wear, Party, Summer outings, Cruise","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_45.jpg,APRL_001,Men's Jodhpuri Suit,traditional,,Adults,L,Art Silk Blend,Mid-Range,"Top wear, Bottom wear","Textured, Smooth",Male,"Red, White",Full sleeves,"festive, wedding, party, formal","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_50.jpg,APRL_001,Women's Abaya,image_001.jpg,https://example.com/image_001.jpg,Adults,N/A,Polyester Blend,Mid-Range,Outerwear,"Smooth fabric, Sheer, Embroidered",Female,Plum,Full sleeves,"Casual, Party, Formal, Festive, Modest wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","neutral, cool"
img_53.jpg,APRL_001,Floral Print Maxi Dress,floral_print_maxi_dress_001,,Adults,M,Polyester Blend,Mid-Range,Dress,"Smooth, Floral print, Gathered, Flowy",Female,"Dark Green, Multi-color floral",Three-quarter sleeves,"Casual, Daily wear, Brunch, Autumn wear, Garden party","hourglass, pear, rectangle, inverted triangle","oval, square, rectangular","fair, light, olive, tan, dark, ebony","neutral, cool, warm"
img_59.jpg,APRL_001,Red Embellished Strapless Gown,formal party wear,,Adults,M,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Beaded, Embellished",Female,Red,Strapless,"party, wedding, formal, evening","hourglass, pear, apple, rectangle","oval, round, heart, rectangular","dark, tan, olive, fair, light","warm, neutral"
img_62.jpg,APRL_001,Women's Embroidered Kaftan,ethnic,,Adults,M,"Georgette with Embroidery and Beadwork",High-Range,"Full Length Dress","Smooth fabric, Intricate embroidery, Embellished, Beaded",Female,"Coral Pink, White, Gold",Full sleeves,"party, wedding, formal, festive, cultural events","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","tan, olive, fair, light","warm, neutral"
img_63.jpg,APRL_001,Women's Skinny Fit Elastic Waist Jeans,casual,N/A,Adults,"S,M,L,XL,XXL",Denim Blend,Mid-Range,Bottom wear,"Smooth, Stretchy",Female,Blue,N/A,"casual, daily, travel, college","hourglass, pear, rectangle, inverted triangle",N/A,"ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_65.jpg,APRL_001,Men's Kurta with Nehru Jacket,traditional, ethnic, festive, waistcoat, kurta,N/A,Adults,L,Silk Blend,Mid-Range,Top wear,"Slub texture (jacket), Smooth (kurta), Embroidered cuffs (kurta)",Male,Orange, Black,"Full sleeves (kurta), Sleeveless (jacket)",festive, party, wedding, semi-formal,"rectangle, inverted triangle, apple","oval, round, square","dark, tan, olive, fair, light","warm, neutral"
img_66.jpg,APRL_001,Embroidered Kaftan Dress,Ethnic,,Adults,L,Cotton Blend,Mid-Range,Dress,"Geometric weave, Embroidery",Female,"White, Gold",Full sleeves,"casual, party, festive, wedding, formal, seasonal","rectangle, apple, pear, hourglass, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
