filename,data
img_1251.jpg,APRL_001,Men's Track Pants,lifestyle,,Adults,M,Polyester Blend,Mid-Range,Bottom wear,"Smooth fabric",Male,Grey,,"casual, sport, lounge, workout","rectangle, inverted triangle, apple, pear","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1252.jpg,APRL_001,Embroidered Kaftan Dress,original,N/A,Adults,Free Size,Georgette Blend,High-Range,Dress,"Smooth fabric, Intricate Gold Embroidery, Flowing",Female,"Dark Grey, Gold",Full sleeves,"Evening wear, party, wedding, formal, festive, traditional events","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1253.jpg,APRL_001,Women's Embroidered Kaftan,traditional,traditional,Adults,L,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Intricate embroidery, Beaded accents",Female,Black,Full sleeves,"casual, party, wedding, formal, seasonal, festive","hourglass, pear, apple, rectangle, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","neutral, cool, warm"
img_1254.jpg,APRL_003,Double-breasted Abaya Dress,modest fashion,,Adults,M,Denim,Mid-Range,Dress,"Smooth, sturdy fabric",Female,Charcoal Grey,Full sleeves,"casual, daily, semi-formal","rectangle, apple, pear, inverted triangle","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1255.jpg,APRL_001,Women's Printed Lehenga Choli with Dupatta,"traditional, festive, lifestyle",N/A,Adults,M,Art Silk Blend,Mid-Range,Set,"Smooth fabric, Intricate folk print, Tassels",Female,"Teal, Off-white, Multi-color print",Elbow-length sleeves,"Wedding, Festive, Party, Cultural events","hourglass, pear, rectangle, inverted triangle","oval, round, heart, square","tan, olive, dark, fair, light","warm, neutral, cool"
img_1256.jpg,APRL_001,Women's Embroidered Kaftan Abaya,traditional,,Adults,M,Crepe,Mid-Range,Full-body wear,"Smooth fabric, Floral Embroidery",Female,Brown,"Kaftan sleeves, Full length","Casual, Party, Formal, Religious, Cultural","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1257.jpg,APRL_003,Men's Tie-Dye Kurta with Churidar,traditional,,Adults,L,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Tie-dye print, Textured fabric",Male,"Yellow, Cream",Full sleeves,"casual, festive, party, wedding, semi-formal","rectangle, inverted triangle, apple","oval, round, square","ebony, dark, tan, olive","warm, neutral"
img_1258.jpg,APRL_001,Abaya with Cropped Vest,modest wear,,Adults,M,Polyester, Cotton Blend,Mid-Range,Dress,"Smooth, Flowy, Woven",Female,"Black, Grey",Full sleeves,"casual, formal, daily wear, religious events","rectangle, pear, apple, hourglass","oval, round, square","fair, light, tan, olive, dark, ebony","neutral, warm, cool"
img_1259.jpg,APRL_003,Men's Striped Casual Shirt,casual,,Adults,M,Cotton Blend,Mid-Range,Top wear,"Striped fabric, smooth",Male,"Light Green, White Stripes",Full sleeves (rolled up),"casual, daily wear, outings, summer","rectangle, inverted triangle, apple, pear","oval, round, square, heart","fair, light, tan, olive","neutral, warm, cool"
img_1260.jpg,APRL_001,Women's Kurta Palazzo Set,traditional,traditional,Adults,Not specified,"Cotton blend, Organza blend",Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery, Sheer, Striped",Female,Hot Pink,Full sleeves,"festive, party, wedding, casual, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","neutral, cool, warm"
