img_1.jpg,APRL\_003,Mens Sherwani Suit,sherwani\_image,Adults,Silk Blend,Mid-Range,Suit,"Woven Pattern, Smooth",Male,"White, Yellow",Full sleeves,"wedding, party, formal, seasonal","rectangle, inverted triangle, apple","oval, round, square","fair, light, olive, dark","warm, neutral"
img_2.jpg,APRL_003,Layered Maxi Dress,main_image,,Adults,various,Chiffon,"Mid-Range to High-Range",Dress,"Flowy, Layered, Embellished",Female,Dark Green,"Flared long sleeves","formal, party, wedding, special occasion","hourglass, pear, rectangle, apple","oval, round, heart, rectangular","fair, light, tan, olive, dark, ebony","warm, neutral"
img_3.jpg,APRL_001,Sharara Suit,photograph,N/A,Adults,Not specified,Georgette,Mid-Range,Suit Set,"Smooth fabric, Bandhani print, Embellishments",Female,"Green, Teal",Full sleeves,"wedding, party, festive, formal","hourglass, pear, rectangle, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_4.jpg,APRL_003,Women's Sharara Suit,original, crops,Adults,M,Georgette,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery",Female,Pink,3/4 sleeves,"party, wedding, festival, formal","hourglass, pear, rectangle, inverted triangle","oval, round, square, diamond, rectangular","light, fair, tan, olive","cool, neutral"
img_5.jpg,APRL_003,Sharara Suit,studio,N/A,Adults,M,Georgette,Mid-Range,Outfit,"Embroidered, Sequined, Flowy",Female,Peach,Full sleeves,"wedding, party, formal, festive","hourglass, pear, rectangle, inverted triangle","oval, round, square, heart","fair, light, olive","warm, neutral"
img_6.jpg,APRL_003,Women's Sharara Suit,traditional outfit,,Adults,M,Georgette,Mid-Range,"Top wear, Bottom wear, Dupatta","Embroidered, Flowy texture",Female,Light Blue,Full sleeves,"party, wedding, formal, seasonal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","neutral, cool"
img_7.jpg,APRL_001,Women's Salwar Kameez,n/a,n/a,Adults,Unknown,Georgette Blend,Mid-Range,"Embroidered, Textured",Female,Light Purple,Full sleeves,"casual, party, wedding, formal","pear, rectangle, hourglass","oval, round, square, heart","fair, light, olive","cool, neutral"
img_8.jpg,APRL_001,Salwar Kameez Set,,,Adults,Unknown,Silk Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Bandhani print, Mirror work, Embellishment",Female,"Blue, Green, Teal",Full sleeves,"party, wedding, formal, festive","hourglass, rectangle, pear, apple","oval, round, square","dark, tan, olive, light","neutral, cool"
img_9.jpg,APRL_2122,Sharara Suit,traditional wear,N/A,Adults,N/A,N/A,Mid-Range,Indian Ethnic Suit,"Printed, Embellished, Flowy",Female,"Pink, Purple, Gold",Full sleeves,"festive, wedding, party, formal, ethnic events","hourglass, rectangle, inverted triangle","oval, round, square","dark, tan, olive, light","warm, neutral"
img_10.jpg,APRL_001,Anarkali Dress,traditional,,Adults,L,Georgette Blend,Mid-Range,Top wear,"Embroidered, Flowy",Female,Cream,Full sleeves,"party, wedding, formal, festive","pear, apple, rectangle, hourglass","oval, round, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_11.jpg,APRL_003,Anarkali Suit Set,traditional,,Adults,N/A,Cotton Blend,Mid-Range,Outfit,"Pleated, Printed, Embroidered details, Sheer dupatta",Female,Mauve,Full sleeves,"casual, party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, square, heart, rectangular","fair, light, tan, olive","neutral, cool"
img_12.jpg,APRL_003,Kurta Set,lifestyle,,Adults,M,"Cotton, Cotton Blend",Mid-Range,Set,"Printed fabric, Bandhani style print, Embroidery, Smooth fabric",Female,"Red, White","3/4 sleeves, Bell sleeves","casual, festive, traditional events, parties","rectangle, pear, hourglass","oval, round, square","tan, olive, fair, light","warm, neutral"
img_13.jpg,APRL\_001,Embellished Open Abaya,"full shot, close up",,Adults,Multiple Sizes,Chiffon Blend,Mid-Range,"Outerwear, Full Length Dress","Flowy fabric, Embellishments",Female,"Blue, Black","Full sleeves, Batwing sleeves","casual, party, formal, evening","hourglass, pear, apple, inverted triangle, rectangle",,"ebony, dark, tan, olive, fair, light","neutral, cool"
img_14.jpg,APRL_001,Anarkali Gown,traditional,,Adults,,Georgette/Net Blend,High-Range,Full-length dress,"Embroidered, Flowy fabric",Female,Cream,"Full sleeves, Transparent","wedding, party, formal, festive","hourglass, pear, rectangle, apple","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_15.jpg,APRL_003,Anarkali Gown,traditional,Image URLs,Adults,"S,M,L,XL",Georgette,Mid-High Range,Dress,"Heavily embroidered, Sequined, Flowy",Female,Grey,Full sleeves,"wedding, party, festive, formal","hourglass, pear, apple, rectangle, inverted triangle","oval, round, heart, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_16.jpg,APRL_003,Floral Print Anarkali Suit,Full shot,N/A,Adults,Multiple,Georgette,Mid-Range,Full wear,"Smooth fabric, Floral print",Female,"Navy, Pink, Red, Green",Full sleeves,"casual, party, festive, wedding, special occasion","hourglass, pear, apple, rectangle","oval, round, square","fair, light, olive, tan, dark","warm, neutral, cool"
img_17.jpg,APRL_010,Floral Dress,floral dress,,Adults,M,Georgette blend,Mid-Range,Dress,"Floral print, Flowing",Female,Purple,Long sleeves,"casual, party, semi-formal","hourglass, pear, rectangle","oval, round, square","tan, olive, fair, light","neutral, cool"
img_18.jpg,APRL_003,Floral Maxi Dress,floral print dress,,Adults,L,Polyester Blend,Mid-Range,Full dress,"Smooth fabric, Floral print",Female,"Pink, Red, Green",Full sleeves,"casual, party, seasonal","rectangle, pear, apple, hourglass",oval,"fair, light, tan, olive","warm, neutral, cool"
img_19.jpg,APRL_003,Long Sleeve Maxi Dress,"Full image, close up of top, close up of bottom",N/A,Adults,N/A,Polyester Blend,Mid-Range,Dress,"Smooth fabric, Flowy",Female,Green,Full sleeves,"casual, beach, resort, daytime","hourglass, pear, rectangle, apple","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light",warm,neutral
img_20.jpg,APRL_001,Embellished Maxi Dress,dress,,Adults,,Polyester Blend,Mid-Range,Dress,"Smooth fabric, Embellished",Female,Yellow,Balloon sleeves,"party, wedding, formal","rectangle, pear, apple, hourglass","oval, round, square, heart","fair, light, olive, dark, ebony","warm, neutral"
img_21.jpg,APRL_003,Ruffle Maxi Dress,Maxi Dress,,Adults,M,Polyester Blend,Mid-Range,Dress,"Ruffled, Flowy, Embellished",Female,Green,"Long sleeves, Flared","wedding guest, party, vacation, casual","hourglass, rectangle, pear","oval, round, square","dark, olive, fair, light","neutral, cool"
img_22.jpg,APRL_003,Embellished Overlay Abaya,image,provided_image,Adults,Free Size,Chiffon,Mid-Range,Outerwear,"Smooth, Embellishments",Female,Dusty Blue,Long Sleeves,"formal, party, wedding, cultural, religious","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_23.jpg,APRL\_003,Abaya,fashion,,Adults,,Silk Blend,Mid-Range,Full Body,"Smooth, Draped/Gathers",Female,White,Full sleeves,"casual, party, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light",neutral
img_24.jpg,APRL\_003,Embellished Open Abaya,full-body,URL\_placeholder,Adults,Various,Polyester Blend,Mid-Range,Outerwear,"Smooth fabric, Embellishment",Female,Beige,Full sleeves,"casual, party, modest wear, religious events","hourglass, pear, apple, inverted triangle, rectangle","oval, round","olive, tan, light, fair","warm, neutral"
img_25.jpg,APRL_003,Sleeveless Maxi Dress,main image,N/A,Adults,Plus Size,Polyester Blend,Mid-Range,Dress,"Printed, Flowy",Female,"Pink, Black, White, Beige",Sleeveless,"casual, party, seasonal, vacation","apple, pear, rectangle, hourglass","oval, round, rectangular","ebony, dark, tan, olive, fair, light","neutral, cool, warm"
img_26.jpg,APRL_003,Embroidered Abaya Robe,product image,N/A,Adults,Free Size,Polyester Blend,Mid-Range,Outerwear,"Smooth fabric, Embroidery, Tassels",Female,Navy Blue,Full sleeves,"casual, special occasions, cultural events","hourglass, pear, apple, inverted triangle, rectangle","oval, round","fair, light, tan, olive, dark, ebony","neutral, cool"
img_27.jpg,APRL_003,Embroidered Kaftan Dress,traditional,,Adults,N/A,Georgette,Mid-Range,Full dress,"Flowy, Embroidered, Embellished",Female,"Brown, Gold",Cape sleeves,"party, wedding, formal, seasonal","hourglass, rectangle, pear, apple, inverted triangle","oval, round, square, heart","dark, tan, olive, light, fair","warm, neutral"
img_28.jpg,APRL_001,Embroidered Kaftan/Abaya,traditional,,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Embroidery",Female,Red,Full sleeves,"party, formal, occasional, cultural","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_29.jpg,APRL_001,Embroidered Kaftan Dress,"Full shot, model wearing, studio",,Adults,,Georgette/Chiffon blend, Embroidery,,,Dress,"Smooth fabric, Embroidery, Beaded trim",Female,"Black, Multi-color","Full sleeves, wide","party, wedding, formal, special occasion, traditional","rectangle, apple, hourglass, pear, inverted triangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark, ebony",neutral
img_30.jpg,APRL_003,Women's Kaftan Dress,product image,URL,Adults,Multiple Sizes,Georgette,Mid-Range,Full Dress,"Smooth fabric, Embellished",Female,Blue,Full sleeves,"party, wedding, formal, cultural events","rectangle, inverted triangle, apple, pear","oval, round, square","dark, olive, tan, fair, light","cool, neutral"
img_31.jpg,APRL_001,Kaftan Dress,"traditional, ethnic, embroidered",,Adults,"Free Size","Chiffon/Georgette, Embroidery","Mid-Range to High-Range",Full dress,"Smooth, Flowy, Embroidered",Female,"Royal Blue, Gold",Full sleeves,"party, wedding, formal, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_32.jpg,APRL_001,Kaftan Dress,formal wear,,Adults,Free Size,"Chiffon, Flowy Fabric","Mid-Range, High-Range",Dress,"Smooth fabric, Embellished neckline",Female,Bright Red,Batwing Sleeves,"party, wedding, festive, formal","apple, rectangle, inverted triangle, pear, hourglass","oval, round, heart, diamond","tan, olive, dark, fair, light, ebony","warm, neutral"
img_33.jpg,APRL_003,Kaftan Dress,traditional,,Adults,Free Size,Georgette,High-Range,Dress,"Sheer, Flowy, Embroidery",Female,"White, Black","Kaftan sleeves, Full sleeves","party, wedding, formal, occasional","rectangle, apple, inverted triangle, hourglass","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_34.jpg,APRL_003,Abaya,Provided Image,N/A,Adults,Not specified,Chiffon/Georgette,Mid-Range,Outerwear,"Smooth fabric, Embellished, Border detail",Female,"Dusty Blue, Black trim",Long sleeves,"Casual, party, religious event","apple, rectangle, inverted triangle, pear, hourglass","oval, round, rectangular","light, fair, olive, dark, ebony","cool, neutral"
img_35.jpg,APRL_003,Hooded Caftan Dress,Traditional Elegant,,Adults,,Flowy Fabric,,Dress,"Smooth fabric, Beaded embroidery",Female,Plum,Full sleeves,"casual, party, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","dark, tan, olive, fair, light","warm, neutral, cool"
img_36.jpg,APRL_003,Embroidered Kaftan Dress,Ethnic,N/A,Adults,Unknown,Chiffon Blend,Mid-Range,Full Dress,"Smooth fabric, Embroidery, Flowy",Female,"Sky Blue, White, Gold","Full sleeves, Batwing sleeves","party, wedding, formal, festive","hourglass, rectangle, pear, apple, inverted triangle","oval, round, square","light, fair, olive, tan","warm, neutral, cool"
img_37.jpg,APRL_003,Kaftan,model,,Adults,Free size,Chiffon, Embellished,Mid-Range,Dress,"Flowy, sheer, embellished, embroidered",Female,"White, Turquoise, Gold",Long sleeves,"Formal, party, wedding, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, olive, tan","warm, neutral"
img_38.jpg,APRL_003,Embellished Gown,traditional,,Adults,"S, M, L, XL","Chiffon blend, Embellishments",Mid-High Range,Dress,"Smooth fabric, Embroidery, Beading",Female,Blue,Long sleeves,"formal, party, wedding","hourglass, pear, rectangle","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_39.jpg,APRL_001,Yellow Embellished Gown,image_001,url_to_image_001,Adults,N/A,Georgette,Mid-Range,Dress,"Smooth fabric, Embroidery, Embellishments",Female,Yellow,Strapless,"party, wedding, festive, formal","hourglass, pear, rectangle","oval, round, square, rectangular","tan, olive, dark, ebony, light, fair","warm, neutral"
img_40.jpg,APRL_001,Embellished Evening Gown,image,,Adults,N/A,Chiffon/Georgette Blend, Embellished,Mid-Range,Dress,"Smooth fabric, Beadwork, Embroidery",Female,Green,Strapless,"party, wedding, formal","hourglass, rectangle, pear","oval, round, heart","fair, light, tan, olive","warm, neutral"
img_41.jpg,APRL_003,White Strapless Embellished Gown,Gown full length,,Adults,M,Chiffon,Mid-High Range,Dress,"Smooth fabric, Embellished",Female,White,Sleeveless,"party, wedding, formal, evening","hourglass, pear, rectangle","oval, round, square, heart","fair, light, tan, olive, dark","neutral, cool"
img_42.jpg,APRL_003,Black Embellished Gown,traditional,Adults,L,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Heavy embroidery",Female,"Black, Gold, Silver",Sleeveless,"party, wedding, formal, festive","hourglass, pear, rectangle","oval, round, square, heart","tan, olive, fair, light","warm, neutral, cool"
img_43.jpg,APRL_003,Embroidered Gown,studio,,Adults,M,Georgette,Mid-Range,Outfit,"Smooth fabric, Embroidery, Embellishments",Female,"Pink, Red, Gold",Sleeveless,"party, wedding, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond","fair, light, olive, tan","neutral, cool"
img_44.jpg,APRL_003,Jumpsuit,jumpsuit.jpg,,Adults,L,Polyester Blend,Mid-Range,Jumpsuit,Smooth,Female,Cyan,3/4 Kimono sleeves,"casual, party, vacation, summer","hourglass, rectangle, inverted triangle","oval, round, square","ebony, dark, tan, olive, fair, light","neutral, cool"
img_45.jpg,APRL_003,Abstract Print Co-ord Set,fashion,,Adults,M,Synthetic Blend,Mid-Range,"Smooth fabric, Printed pattern",Female,"White, Black","Short sleeves, Puff sleeves","casual, brunch, summer, daytime, party","hourglass, pear, apple, inverted triangle, rectangle","oval, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_46.jpg,APRL_001,Kaftan,full shot,,Adults,,Synthetic Blend,Mid-Range,Full dress,"Smooth fabric, Embroidery, Mirror work",Female,Blue,Full sleeves,"casual, party, wedding, formal","hourglass, pear, rectangle, apple","oval, round, square, heart, diamond, rectangular","light, fair, tan, olive, dark","cool, neutral"
img_47.jpg,APRL_003,Embroidered Kaftan,image_003,url_003,Adults,Free Size,Georgette with Embroidery,Mid-Range,Dress,"Smooth fabric, Embroidery",Female,Black,Bell sleeves,"formal, party, wedding, traditional","rectangle, pear, apple","oval, round, square","ebony, dark, tan, olive","neutral, warm"
img_48.jpg,APRL_003,Abaya,Abaya\_Image\_Assets,,Adults,M,Polyester Blend,Mid-Range,"Top wear/Outerwear","Smooth fabric, Stud embellishments",Female,Beige,Full sleeves,"casual, party, wedding, formal, religious","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","dark, tan, olive, fair, light","warm, neutral, cool"
img_49.jpg,APRL_003,Embroidered Caftan Dress,traditional,N/A,Adults,M,Synthetic Blend,Mid-Range,Dress,"Smooth fabric, Embroidery, Belted",Female,"Light Blue, Gold",Full sleeves,"party, wedding, special occasion, formal","pear, rectangle, hourglass, apple, inverted triangle","oval, round, heart, rectangular","fair, light, olive, tan","cool, neutral"
img_50.jpg,APRL_003,Women's Kaftan,Image,URL,Adults,Free Size,Chiffon/Georgette,Mid-Range,Dress,"Smooth fabric, Embellishment, Animal Print",Female,"Yellow/Beige, Brown, Black","Full sleeves, Batwing style","casual, party, cultural events, evening","hourglass, rectangle, apple, pear, inverted triangle","oval, round, square","dark, tan, olive, fair, light","warm, neutral"
img_51.jpg,APRL_001,Floral Kaftan Dress,"full body, model",N/A,Adults,N/A,"Chiffon Blend, Sequins, Woven Trim",N/A,"Full garment, Dress","Sheer, Flowing, Floral Print, Sequin Accents, Woven Trim",Female,"Orange, Pink, Green, Gold, Floral Print","Batwing sleeves, Flowing sleeves, Elbow length","party, casual elegant, seasonal, evening","hourglass, pear, apple, rectangle","oval, round, square, heart","tan, olive, light, fair","warm, neutral"
img_52.jpg,APRL_005,Embroidered Kaftan Dress,full shot, studio,,Adults,M,Georgette,Mid-High Range,Dress,"Smooth fabric, Heavy embroidery, Beads",Female,"White, Gold, Silver","Long, Flared sleeves","party, wedding, formal, festive","hourglass, pear, rectangle","oval, round, heart","fair, light, olive, tan, dark, ebony","warm, neutral"
img_53.jpg,APRL_003,Embellished Kaftan Dress,Model wearing black embroidered kaftan,Adults,Free size,"Georgette, Embellished",Mid-Range, Premium,Dress,"Smooth, Embellished",Female,"Black, Gold Embellishments","Batwing sleeves, Full sleeves","Party, Evening, Festive, Wedding, Traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_54.jpg,APRL_001,Kaftan Dress,traditional,,Adults,L,Fabric Blend,Mid-Range,Full Outfit,"Smooth fabric, Embroidery",Female,"Red, Gold",Full sleeves,"party, wedding, formal, festive","rectangle, pear, apple","oval, round, square, heart","ebony, dark, tan, olive",warm
img_55.jpg,APRL_001,Embroidered Abaya Style Dress,studio shot,N/A,Adults,M,"Sheer overlay, likely chiffon/mesh, with embroidery",Mid-Range,Full dress,"Sheer, Embroidered floral pattern, Smooth base",Female,"Black, Red, White","Long sleeves, Sheer","formal, party, wedding, seasonal, religious","hourglass, rectangle, pear","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_56.jpg,APRL_001,Embroidered Kaftan Gown,Photo,Adults,M,Georgette,High-End,Dress,"Smooth fabric, Embroidery, Beads, Pearls",Female,Teal,Full sleeves,"party, wedding, formal, cultural","hourglass, pear, rectangle, apple, inverted triangle","oval, round, heart, square","tan, olive, fair, light","warm, neutral, cool"
img_57.jpg,APRL_001,Women's Maxi Dress,traditional,N/A,Adults,Not specified,Blended Fabric,Not specified,Dress,"Patterned weave, Embroidery",Female,"White, Gold",Long sleeves,"formal, party, special occasion","rectangle, pear, hourglass","oval, round, square, heart","tan, olive, dark","warm, neutral"
