img_1001.jpg,APRL_001,Front Open Abaya Dress,traditional,,Adults,L,Polyester Blend,Mid-Range,Dress,"Smooth fabric, gathered bodice, full-length silhouette",Female,Brown,Full sleeves,"casual, daily wear, religious events, semi-formal","apple, rectangle, pear, hourglass","oval, round, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1002.jpg,APRL_001,Embroidered Kaftan Abaya Dress,Modest wear,,Adults,Free Size,Polyester Blend,Mid-Range,Full body wear,"Smooth fabric, Embroidery",Female,Olive Green,Batwing sleeves,"casual, semi-formal, cultural events, religious occasions","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","fair, light, tan, olive","warm, neutral"
img_1003.jpg,APRL_001,Embroidered Anarkali Gown,Black Anarkali Gown,,Adults,,Georgette Blend,Mid-Range,Top wear,"Smooth fabric, Embroidery, Sequin work",Female,"Black, Gold",Full sleeves,"party, wedding, festive, formal, traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1004.jpg,APRL_001,Women's Kurta with Palazzo Set,traditional,,Adults,M,Georgette,Mid-Range,"Top wear, Bottom wear","Flowy fabric, Gold print",Female,Fuchsia,3/4 sleeves,"Casual, Party, Festive, Wedding","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1005.jpg,APRL_003,Men's Embroidered Kurta Set,traditional,,Adults,L,"Silk Blend, Cotton",Mid-Range,"Top wear and Bottom wear","Subtle woven pattern, Embroidery, Mirror work",Male,"Light Green, Off-white",Full sleeves,"festive, party, wedding, ceremonial","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","fair, light, tan, olive","warm, neutral, cool"
img_1006.jpg,APRL_001,Abaya,model shot,,Adults,L,Polyester Blend,Mid-Range,Dress,"Smooth fabric, Ruffles, Gathered",Female,"Black, Grey","Full sleeves, Ruffled cuffs","casual, daily, modest events, semi-formal","rectangle, apple, pear, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1007.jpg,APRL_001,Mens Kurta,traditional,Adults,L,Cotton Blend,Mid-Range,Top wear,"Textured fabric, Geometric pattern",Male,Maroon,Full sleeves,"casual, party, wedding, formal, seasonal","rectangle, inverted triangle, apple, pear","oval, round, square","tan, olive, dark, fair, light","warm, neutral, cool"
img_1008.jpg,APRL_001,"Women's Abstract Floral Print Kurta Set","Contemporary Ethnic Wear, Printed","provided_image.jpg",Adults,L,Cotton Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Printed, Embellished neckline",Female,"Red, Multi-color Print (Red, Pink, Brown, Beige, Blue)",Three-quarter sleeves,"casual, party, festive, semi-formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1009.jpg,APRL_001,Women's Embroidered Palazzo Suit,traditional,https://raw.githubusercontent.com/dmfaust/visual_chatgpt/main/assets/data/image.jpg,Adults,Medium,Art Silk Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery",Female,"Mustard Yellow, Magenta, White",Full sleeves,"festivals, parties, weddings, traditional gatherings","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1010.jpg,APRL_001,Men's Thobe,Traditional attire,N/A,Adults,L,Cotton Blend,Mid-Range,Full body wear,Smooth fabric,Male,White,Full sleeves,"casual, formal, religious, seasonal","rectangle, inverted triangle, apple, pear, hourglass","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
